[2026-06-17 23:46:19] INFO:     127.0.0.1:39408 - "GET /v1/models HTTP/1.1" 200 OK
[2026-06-17 23:46:20] INFO:     127.0.0.1:39428 - "GET /model_info HTTP/1.1" 200 OK
[2026-06-17 23:46:32] INFO:     127.0.0.1:39424 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:36] INFO:     127.0.0.1:51562 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:36] INFO:     127.0.0.1:51574 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:36] INFO:     127.0.0.1:51582 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:36] INFO:     127.0.0.1:39442 - "POST /generate HTTP/1.1" 200 OK
[2026-06-17 23:46:36] INFO:     127.0.0.1:51586 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:36] INFO:     127.0.0.1:35830 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:36] INFO:     127.0.0.1:35840 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:36] INFO:     127.0.0.1:35856 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:36] INFO:     127.0.0.1:35872 - "POST /flush_cache?timeout=30 HTTP/1.1" 200 OK
[2026-06-17 23:46:41] INFO:     127.0.0.1:35888 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:41] INFO:     127.0.0.1:35894 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:42] INFO:     127.0.0.1:35896 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:42] INFO:     127.0.0.1:35910 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:42] INFO:     127.0.0.1:35920 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:42] INFO:     127.0.0.1:35930 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:42] INFO:     127.0.0.1:35936 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:42] INFO:     127.0.0.1:35944 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:42] INFO:     127.0.0.1:35954 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:42] INFO:     127.0.0.1:35966 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:42] INFO:     127.0.0.1:35980 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:42] INFO:     127.0.0.1:35990 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:42] INFO:     127.0.0.1:36002 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:42] INFO:     127.0.0.1:36006 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:42] INFO:     127.0.0.1:36022 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:42] INFO:     127.0.0.1:36036 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:42] INFO:     127.0.0.1:36052 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:42] INFO:     127.0.0.1:36056 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:42] INFO:     127.0.0.1:36070 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:42] INFO:     127.0.0.1:36072 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:43] INFO:     127.0.0.1:36076 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:43] INFO:     127.0.0.1:36080 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:43] INFO:     127.0.0.1:36082 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:43] INFO:     127.0.0.1:36092 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:43] INFO:     127.0.0.1:36094 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:43] INFO:     127.0.0.1:36110 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:43] INFO:     127.0.0.1:36118 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:43] INFO:     127.0.0.1:36126 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:43] INFO:     127.0.0.1:36134 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:43] INFO:     127.0.0.1:36140 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:43] INFO:     127.0.0.1:36148 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:43] INFO:     127.0.0.1:36152 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:43] INFO:     127.0.0.1:36156 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:43] INFO:     127.0.0.1:36162 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:43] INFO:     127.0.0.1:36174 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:43] INFO:     127.0.0.1:36182 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:43] INFO:     127.0.0.1:36192 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:43] INFO:     127.0.0.1:36198 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:44] INFO:     127.0.0.1:36212 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:44] INFO:     127.0.0.1:36226 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:44] INFO:     127.0.0.1:36228 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:44] INFO:     127.0.0.1:36234 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:44] INFO:     127.0.0.1:36250 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:44] INFO:     127.0.0.1:36264 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:44] INFO:     127.0.0.1:36268 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:44] INFO:     127.0.0.1:36274 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:44] INFO:     127.0.0.1:36290 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:44] INFO:     127.0.0.1:36304 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:44] INFO:     127.0.0.1:36316 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:44] INFO:     127.0.0.1:36328 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:44] INFO:     127.0.0.1:36332 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 23:46:44] INFO:     127.0.0.1:36346 - "POST /v1/chat/completions HTTP/1.1" 200 OK
