[2026-06-17 03:09:30] INFO:     127.0.0.1:58480 - "GET /v1/models HTTP/1.1" 200 OK
[2026-06-17 03:09:31] INFO:     127.0.0.1:58502 - "GET /model_info HTTP/1.1" 200 OK
[2026-06-17 03:09:43] INFO:     127.0.0.1:58496 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 03:09:47] INFO:     127.0.0.1:33132 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 03:09:47] INFO:     127.0.0.1:40314 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 03:09:47] INFO:     127.0.0.1:40318 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 03:09:47] INFO:     127.0.0.1:58514 - "POST /generate HTTP/1.1" 200 OK
[2026-06-17 03:09:47] INFO:     127.0.0.1:40322 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 03:09:47] INFO:     127.0.0.1:40328 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 03:09:47] INFO:     127.0.0.1:40338 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 03:09:47] INFO:     127.0.0.1:40350 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 03:09:47] INFO:     127.0.0.1:40356 - "POST /flush_cache?timeout=30 HTTP/1.1" 200 OK
[2026-06-17 03:09:52] INFO:     127.0.0.1:40360 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 03:09:52] INFO:     127.0.0.1:40370 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 03:09:52] INFO:     127.0.0.1:40384 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 03:09:52] INFO:     127.0.0.1:40388 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 03:09:52] INFO:     127.0.0.1:40390 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 03:09:52] INFO:     127.0.0.1:40404 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 03:09:52] INFO:     127.0.0.1:40416 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 03:09:52] INFO:     127.0.0.1:40430 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 03:09:52] INFO:     127.0.0.1:40432 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 03:09:52] INFO:     127.0.0.1:40436 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 03:09:52] INFO:     127.0.0.1:40450 - "POST /v1/chat/completions HTTP/1.1" 200 OK
