[2026-08-24 03:57:30] INFO:     127.0.0.1:56458 - "GET /model_info HTTP/1.1" 200 OK
[2026-08-24 03:57:33] INFO:     127.0.0.1:56480 - "GET /v1/models HTTP/1.1" 200 OK
[2026-08-24 03:57:33] INFO:     127.0.0.1:56482 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 03:57:38] INFO:     127.0.0.1:56494 - "GET /v1/models HTTP/1.1" 200 OK
[2026-08-24 03:57:38] INFO:     127.0.0.1:56502 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 03:57:43] INFO:     127.0.0.1:32792 - "GET /v1/models HTTP/1.1" 200 OK
[2026-08-24 03:57:43] INFO:     127.0.0.1:32794 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 03:57:45] INFO:     127.0.0.1:56474 - "POST /generate HTTP/1.1" 200 OK
[2026-08-24 03:57:48] INFO:     127.0.0.1:32804 - "GET /v1/models HTTP/1.1" 200 OK
[2026-08-24 03:57:48] INFO:     127.0.0.1:32818 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 03:57:49] INFO:     127.0.0.1:32834 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:57:49] INFO:     127.0.0.1:32838 - "POST /flush_cache?timeout=30 HTTP/1.1" 200 OK
[2026-08-24 03:57:49] INFO:     127.0.0.1:32842 - "POST /shadowkv_admission_metrics/reset HTTP/1.1" 200 OK
[2026-08-24 03:57:49] INFO:     127.0.0.1:32858 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 03:57:50] INFO:     127.0.0.1:32862 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:57:50] INFO:     127.0.0.1:32878 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 03:57:50] INFO:     127.0.0.1:32884 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:57:50] INFO:     127.0.0.1:40824 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 03:57:51] INFO:     127.0.0.1:40830 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:57:51] INFO:     127.0.0.1:40844 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 03:57:51] INFO:     127.0.0.1:40846 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:57:51] INFO:     127.0.0.1:40858 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 03:57:52] INFO:     127.0.0.1:40872 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:57:52] INFO:     127.0.0.1:40882 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 03:57:52] INFO:     127.0.0.1:40896 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:57:52] INFO:     127.0.0.1:40910 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 03:57:53] INFO:     127.0.0.1:40918 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:57:53] INFO:     127.0.0.1:40926 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 03:57:53] INFO:     127.0.0.1:40932 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:57:53] INFO:     127.0.0.1:40936 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 03:57:53] INFO:     127.0.0.1:40946 - "POST /flush_cache?timeout=30 HTTP/1.1" 200 OK
[2026-08-24 03:57:53] INFO:     127.0.0.1:40962 - "POST /shadowkv_admission_metrics/reset HTTP/1.1" 200 OK
[2026-08-24 03:57:53] INFO:     127.0.0.1:40978 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 03:57:53] INFO:     127.0.0.1:40988 - "POST /flush_cache?timeout=30 HTTP/1.1" 200 OK
[2026-08-24 03:57:53] INFO:     127.0.0.1:40996 - "POST /shadowkv_admission_metrics/reset HTTP/1.1" 200 OK
[2026-08-24 03:57:54] INFO:     127.0.0.1:41012 - "GET /v1/models HTTP/1.1" 200 OK
[2026-08-24 03:57:54] INFO:     127.0.0.1:41026 - "POST /shadowkv_admission_metrics/reset HTTP/1.1" 200 OK
[2026-08-24 03:57:54] INFO:     127.0.0.1:41030 - "GET /shadowkv_admission_metrics HTTP/1.1" 200 OK
[2026-08-24 03:57:54] INFO:     127.0.0.1:41038 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 03:58:01] INFO:     127.0.0.1:34716 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:58:01] INFO:     127.0.0.1:34722 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:58:01] INFO:     127.0.0.1:34728 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:58:02] INFO:     127.0.0.1:34738 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:58:02] INFO:     127.0.0.1:34754 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:58:02] INFO:     127.0.0.1:34770 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:58:02] INFO:     127.0.0.1:34782 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:58:02] INFO:     127.0.0.1:34788 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:58:02] INFO:     127.0.0.1:34790 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:58:02] INFO:     127.0.0.1:34796 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:58:02] INFO:     127.0.0.1:34802 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:58:03] INFO:     127.0.0.1:34818 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 03:58:03] INFO:     127.0.0.1:34824 - "POST /v1/chat/completions HTTP/1.1" 200 OK
