[2026-06-17 04:53:23] INFO:     127.0.0.1:48590 - "GET /v1/models HTTP/1.1" 200 OK
[2026-06-17 04:53:24] INFO:     127.0.0.1:48594 - "GET /model_info HTTP/1.1" 200 OK
[2026-06-17 04:53:36] INFO:     127.0.0.1:48592 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:53:40] INFO:     127.0.0.1:53036 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:53:40] INFO:     127.0.0.1:58186 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:53:40] INFO:     127.0.0.1:58202 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:53:40] INFO:     127.0.0.1:48610 - "POST /generate HTTP/1.1" 200 OK
[2026-06-17 04:53:40] INFO:     127.0.0.1:58210 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:53:40] INFO:     127.0.0.1:58222 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:53:40] INFO:     127.0.0.1:58228 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:53:40] INFO:     127.0.0.1:58242 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:53:40] INFO:     127.0.0.1:58254 - "POST /flush_cache?timeout=30 HTTP/1.1" 200 OK
[2026-06-17 04:53:45] INFO:     127.0.0.1:58270 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:53:45] INFO:     127.0.0.1:58274 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:53:45] INFO:     127.0.0.1:58278 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:53:45] INFO:     127.0.0.1:58294 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:53:45] INFO:     127.0.0.1:58302 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:53:45] INFO:     127.0.0.1:58316 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:53:45] INFO:     127.0.0.1:58324 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:53:45] INFO:     127.0.0.1:58336 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:53:45] INFO:     127.0.0.1:58340 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:53:45] INFO:     127.0.0.1:58350 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:53:45] INFO:     127.0.0.1:58354 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:53:45] INFO:     127.0.0.1:58364 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:53:45] INFO:     127.0.0.1:58368 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:53:45] INFO:     127.0.0.1:58380 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:53:45] INFO:     127.0.0.1:58384 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:53:45] INFO:     127.0.0.1:58400 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:53:45] INFO:     127.0.0.1:58408 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:53:45] INFO:     127.0.0.1:58424 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:53:45] INFO:     127.0.0.1:58432 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:53:45] INFO:     127.0.0.1:58434 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:53:45] INFO:     127.0.0.1:58446 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:53:45] INFO:     127.0.0.1:58450 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:53:45] INFO:     127.0.0.1:58464 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:53:45] INFO:     127.0.0.1:58474 - "POST /v1/chat/completions HTTP/1.1" 200 OK
