[2026-06-17 04:23:58] INFO:     127.0.0.1:32904 - "GET /v1/models HTTP/1.1" 200 OK
[2026-06-17 04:23:59] INFO:     127.0.0.1:32930 - "GET /model_info HTTP/1.1" 200 OK
[2026-06-17 04:24:11] INFO:     127.0.0.1:32916 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:24:15] INFO:     127.0.0.1:39670 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:24:15] INFO:     127.0.0.1:39678 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:24:15] INFO:     127.0.0.1:39688 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:24:15] INFO:     127.0.0.1:32936 - "POST /generate HTTP/1.1" 200 OK
[2026-06-17 04:24:15] INFO:     127.0.0.1:39704 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:24:15] INFO:     127.0.0.1:39708 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:24:15] INFO:     127.0.0.1:39720 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:24:15] INFO:     127.0.0.1:39734 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:24:15] INFO:     127.0.0.1:39736 - "POST /flush_cache?timeout=30 HTTP/1.1" 200 OK
[2026-06-17 04:24:20] INFO:     127.0.0.1:51688 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:24:20] INFO:     127.0.0.1:51698 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:24:20] INFO:     127.0.0.1:51704 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:24:20] INFO:     127.0.0.1:51712 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:24:20] INFO:     127.0.0.1:51720 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:24:20] INFO:     127.0.0.1:51732 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:24:20] INFO:     127.0.0.1:51736 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:24:20] INFO:     127.0.0.1:51738 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:24:20] INFO:     127.0.0.1:51742 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:24:20] INFO:     127.0.0.1:51754 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:24:20] INFO:     127.0.0.1:51768 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:24:20] INFO:     127.0.0.1:51776 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:24:20] INFO:     127.0.0.1:51792 - "POST /v1/chat/completions HTTP/1.1" 200 OK
