[2026-08-24 04:03:37] INFO:     127.0.0.1:44360 - "GET /model_info HTTP/1.1" 200 OK
[2026-08-24 04:03:38] INFO:     127.0.0.1:44370 - "GET /v1/models HTTP/1.1" 200 OK
[2026-08-24 04:03:38] INFO:     127.0.0.1:44374 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 04:03:53] INFO:     127.0.0.1:44388 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:03:53] INFO:     127.0.0.1:44364 - "POST /generate HTTP/1.1" 200 OK
[2026-08-24 04:03:53] INFO:     127.0.0.1:60952 - "POST /flush_cache?timeout=30 HTTP/1.1" 200 OK
[2026-08-24 04:03:53] INFO:     127.0.0.1:60966 - "POST /shadowkv_admission_metrics/reset HTTP/1.1" 200 OK
[2026-08-24 04:03:53] INFO:     127.0.0.1:60978 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 04:03:54] INFO:     127.0.0.1:60984 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:03:54] INFO:     127.0.0.1:60990 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 04:03:54] INFO:     127.0.0.1:60994 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:03:54] INFO:     127.0.0.1:32770 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 04:03:55] INFO:     127.0.0.1:32772 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:03:55] INFO:     127.0.0.1:32776 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 04:03:55] INFO:     127.0.0.1:32786 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:03:55] INFO:     127.0.0.1:32802 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 04:03:56] INFO:     127.0.0.1:32814 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:03:56] INFO:     127.0.0.1:32820 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 04:03:56] INFO:     127.0.0.1:32822 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:03:56] INFO:     127.0.0.1:32832 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 04:03:57] INFO:     127.0.0.1:32842 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:03:57] INFO:     127.0.0.1:32852 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 04:03:57] INFO:     127.0.0.1:32860 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:03:57] INFO:     127.0.0.1:32872 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 04:03:57] INFO:     127.0.0.1:32888 - "POST /flush_cache?timeout=30 HTTP/1.1" 200 OK
[2026-08-24 04:03:57] INFO:     127.0.0.1:32900 - "POST /shadowkv_admission_metrics/reset HTTP/1.1" 200 OK
[2026-08-24 04:03:57] INFO:     127.0.0.1:32904 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 04:03:57] INFO:     127.0.0.1:32908 - "POST /flush_cache?timeout=30 HTTP/1.1" 200 OK
[2026-08-24 04:03:57] INFO:     127.0.0.1:32922 - "POST /shadowkv_admission_metrics/reset HTTP/1.1" 200 OK
[2026-08-24 04:03:58] INFO:     127.0.0.1:32924 - "GET /v1/models HTTP/1.1" 200 OK
[2026-08-24 04:03:58] INFO:     127.0.0.1:32930 - "POST /shadowkv_admission_metrics/reset HTTP/1.1" 200 OK
[2026-08-24 04:03:58] INFO:     127.0.0.1:32938 - "GET /shadowkv_admission_metrics HTTP/1.1" 200 OK
[2026-08-24 04:03:58] INFO:     127.0.0.1:32940 - "GET /metrics HTTP/1.1" 200 OK
[2026-08-24 04:04:05] INFO:     127.0.0.1:50326 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:05] INFO:     127.0.0.1:50330 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:05] INFO:     127.0.0.1:50340 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:06] INFO:     127.0.0.1:50344 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:06] INFO:     127.0.0.1:50356 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:06] INFO:     127.0.0.1:50362 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:06] INFO:     127.0.0.1:50376 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:06] INFO:     127.0.0.1:50392 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:06] INFO:     127.0.0.1:50400 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:06] INFO:     127.0.0.1:50406 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:06] INFO:     127.0.0.1:50414 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:06] INFO:     127.0.0.1:50424 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:07] INFO:     127.0.0.1:50438 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:07] INFO:     127.0.0.1:50450 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:08] INFO:     127.0.0.1:50454 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:08] INFO:     127.0.0.1:50460 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:08] INFO:     127.0.0.1:50472 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:08] INFO:     127.0.0.1:50480 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:09] INFO:     127.0.0.1:50484 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:09] INFO:     127.0.0.1:50486 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:10] INFO:     127.0.0.1:50488 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:10] INFO:     127.0.0.1:50492 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:11] INFO:     127.0.0.1:45788 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:11] INFO:     127.0.0.1:45794 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:11] INFO:     127.0.0.1:45802 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:12] INFO:     127.0.0.1:45808 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:12] INFO:     127.0.0.1:45812 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:13] INFO:     127.0.0.1:45814 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:13] INFO:     127.0.0.1:45830 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:13] INFO:     127.0.0.1:45840 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:14] INFO:     127.0.0.1:45852 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:14] INFO:     127.0.0.1:45866 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:15] INFO:     127.0.0.1:45880 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-08-24 04:04:15] INFO:     127.0.0.1:45884 - "POST /v1/chat/completions HTTP/1.1" 200 OK
