[2026-06-14 19:01:17] INFO:     127.0.0.1:46534 - "GET /v1/models HTTP/1.1" 200 OK
[2026-06-14 19:01:18] INFO:     127.0.0.1:46544 - "GET /model_info HTTP/1.1" 200 OK
[2026-06-14 19:01:30] INFO:     127.0.0.1:46542 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-14 19:01:34] INFO:     127.0.0.1:42690 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-14 19:01:34] INFO:     127.0.0.1:42704 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-14 19:01:35] INFO:     127.0.0.1:42706 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-14 19:01:35] INFO:     127.0.0.1:46546 - "POST /generate HTTP/1.1" 200 OK
[2026-06-14 19:01:35] INFO:     127.0.0.1:42718 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-14 19:01:35] INFO:     127.0.0.1:42734 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-14 19:01:35] INFO:     127.0.0.1:42746 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-14 19:01:35] INFO:     127.0.0.1:42750 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-14 19:01:35] INFO:     127.0.0.1:42764 - "POST /flush_cache?timeout=30 HTTP/1.1" 200 OK
[2026-06-14 19:01:40] INFO:     127.0.0.1:51954 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-14 19:01:40] INFO:     127.0.0.1:51968 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-14 19:01:40] INFO:     127.0.0.1:51974 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-14 19:01:40] INFO:     127.0.0.1:51988 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-14 19:01:40] INFO:     127.0.0.1:52002 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-14 19:01:40] INFO:     127.0.0.1:52006 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-14 19:01:40] INFO:     127.0.0.1:52014 - "POST /v1/chat/completions HTTP/1.1" 200 OK
