workload_id,dataset,prompt_mode,role,engine,runtime,is_requested_engine,requests_seen,end_to_end_latency_mean_ms,p95_latency_ms,end_to_end_latency_p95_ms,end_to_end_throughput_rps,speedup_mean_vs_no_cache,speedup_lt_1_count,total_cache_query_bytes,total_cache_hit_bytes,total_cache_miss_waste_bytes,cache_miss_waste_ratio,total_failure_waste_bytes,failure_waste_ratio,admission_allow_total,admission_bypass_total,admission_selected_preset,admission_policy_util_min_ms,admission_policy_min_bootstrap_admissions,admission_native_skip_lookup_total,admission_native_skip_write_total,native_skip_lookup_accounting_adjusted_rows,cached_tokens_total,kv_bytes_per_token,admission_bank_min_match_length,admission_bypass_store_successes,admission_full_ms_per_token,admission_native_bypass_store_allowed_total,admission_native_hook_bypass_total,admission_plans_total,admission_reason_counts,admission_reuse_overhead_ms,admission_strategy_counts,admission_write_through_bypass_total,auto_disabled_reason,avg_reused_prefix_tokens,bootstrap_store_deferrals,bypass_regret_ms_total,bypassed_matches,cache_active_final,cached_tokens_mean,completion_tokens_total,demotions,end_to_end_latency_p50_ms,end_to_end_latency_p99_ms,end_to_end_latency_sum_s,error,estimated_tokens_saved_total,full_prefill_latency_total_ms,gpu_utilization_pct_mean,hit_rate,http_latency_mean_ms,http_latency_p50_ms,http_latency_p95_ms,http_latency_p99_ms,http_latency_sum_s,http_service_throughput_rps,kv_kib_per_token,mean_latency_ms,measured_wall_time_s,p50_latency_ms,p95_http_latency_ms,p999_latency_ms,p99_latency_ms,per_request_path,promotions,prompt_tokens_total,recompute_tokens_total,reuse_attempts,reuse_backend_fallbacks,reuse_failures,reuse_success_rate,reuse_successes,reused_prefix_tokens_total,saved_latency_estimate_ms,server_command,server_env_updates,server_stderr_path,server_stdout_path,service_throughput_rps,shadowkv_feedback_latency_total_ms,shadowkv_planning_latency_total_ms,shadowkv_server_counters,skip_lookup_accounting_note,speculative_cost_ms,speculative_hit_rate,speculative_hits,speculative_overlap_events,speculative_overlap_ms,speculative_precomputes,speculative_useful_savings_ms,speedup_observed_count,store_attempts,store_latency_total_ms,store_skips,store_successes,throughput_rps,total_cache_hit_tokens,total_cache_miss_tokens,total_cache_query_tokens,total_tokens_total,transfer_regret_ms_total,utility_proxy_ms,wasted_compute_ms,wasted_compute_ratio,wasted_precomputes,result_path
control_templated_samsum,samsum,templated,control,sglang_no_cache_reference,sglang,False,256,11.864728957334592,14.1764065483585,14.1764065483585,10.042652803433766,,0,2040270848,0,2040270848,1.0,0,0.0,0,0,,,,0,0,0,0,28672,,0,,0,0,0,{},,{},0,,0.0,0,0.0,0,True,0.0,256,0,11.539899976924062,15.462778427172447,3.0373706130776554,,0,0.0,,0.0,11.856401794830163,11.533332988619804,14.16859676828608,15.452719351742413,3.0352388594765216,84.34262074654366,28.0,11.864728957334592,25.49127257615328,11.539899976924062,14.16859676828608,16.535935810534305,15.462778427172447,/workspace/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/per_request/control_templated_samsum/sglang_no_cache_reference.jsonl,0,71159,0,0,0,0,0.0,0,0,0.0,"[""/usr/bin/python3"", ""-m"", ""sglang.launch_server"", ""--model-path"", ""Qwen/Qwen2.5-1.5B-Instruct"", ""--host"", ""127.0.0.1"", ""--port"", ""30000"", ""--disable-radix-cache"", ""--enable-cache-report"", ""--enable-metrics"", ""--attention-backend"", ""triton"", ""--context-length"", ""4096"", ""--chunked-prefill-size"", ""-1"", ""--mem-fraction-static"", ""0.8"", ""--dtype"", ""float16"", ""--sampling-backend"", ""pytorch"", ""--disable-cuda-graph"", ""--disable-piecewise-cuda-graph""]","{""FLASHINFER_DISABLE_VERSION_CHECK"": ""1"", ""HF_HOME"": ""/cache/huggingface"", ""HUGGINGFACE_HUB_CACHE"": ""/cache/huggingface/hub"", ""PYTHONHASHSEED"": ""0"", ""TRANSFORMERS_CACHE"": ""/cache/huggingface"", ""USE_HUB_KERNELS"": ""NO""}",/workspace/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/server_logs/control_templated_samsum/sglang_no_cache_reference/stderr.log,/workspace/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/server_logs/control_templated_samsum/sglang_no_cache_reference/stdout.log,84.28342557137097,0.0,0.0,"{""after"": {""available"": true, ""error"": null, ""values"": {}}, ""available"": true, ""before"": {""available"": true, ""error"": null, ""values"": {}}, ""delta"": {}}",SGLang native skip_lookup bypass rows are counted as zero cache-query/waste bytes because no cache lookup/transfer was attempted.,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,10.042652803433766,0,71159,71159,71415,0.0,0.0,0.0,0.0,0,/home/jade_hand/research/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/cells/control_templated_samsum/sglang_no_cache_reference/result.json
control_templated_samsum,samsum,templated,control,sglang_radix_attention,sglang,True,256,11.601137986872345,14.09532007528469,14.09532007528469,10.125199091806898,1.0295328869758182,95,2040270848,1038671872,1001598976,0.4909147121235543,696958976,0.34160120293989515,0,0,,,,0,0,0,36226,28672,,0,,0,0,0,{},,{},0,,0.0,0,0.0,0,True,141.5078125,256,0,11.270085466094315,15.631417778786272,2.9698913246393204,,0,0.0,,0.0,11.592863319492608,11.262777028605342,14.082581154070795,15.617631585337222,2.9677730097901076,86.25996636383768,28.0,11.601137986872345,25.28345345892012,11.270085466094315,14.082581154070795,16.382904311176407,15.631417778786272,/workspace/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/per_request/control_templated_samsum/sglang_radix_attention.jsonl,0,71159,0,0,0,0,0.0,0,0,0.0,"[""/usr/bin/python3"", ""-m"", ""sglang.launch_server"", ""--model-path"", ""Qwen/Qwen2.5-1.5B-Instruct"", ""--host"", ""127.0.0.1"", ""--port"", ""30000"", ""--enable-cache-report"", ""--enable-metrics"", ""--attention-backend"", ""triton"", ""--context-length"", ""4096"", ""--chunked-prefill-size"", ""-1"", ""--mem-fraction-static"", ""0.8"", ""--dtype"", ""float16"", ""--sampling-backend"", ""pytorch"", ""--disable-cuda-graph"", ""--disable-piecewise-cuda-graph""]","{""FLASHINFER_DISABLE_VERSION_CHECK"": ""1"", ""HF_HOME"": ""/cache/huggingface"", ""HUGGINGFACE_HUB_CACHE"": ""/cache/huggingface/hub"", ""PYTHONHASHSEED"": ""0"", ""TRANSFORMERS_CACHE"": ""/cache/huggingface"", ""USE_HUB_KERNELS"": ""NO""}",/workspace/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/server_logs/control_templated_samsum/sglang_radix_attention/stderr.log,/workspace/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/server_logs/control_templated_samsum/sglang_radix_attention/stdout.log,86.19844028504646,0.0,0.0,"{""after"": {""available"": true, ""error"": null, ""values"": {}}, ""available"": true, ""before"": {""available"": true, ""error"": null, ""values"": {}}, ""delta"": {}}",SGLang native skip_lookup bypass rows are counted as zero cache-query/waste bytes because no cache lookup/transfer was attempted.,0.0,0.0,0,0,0.0,0,0.0,256,0,0.0,0,0,10.125199091806898,36226,34933,71159,71415,0.0,0.0,0.0,0.0,0,/home/jade_hand/research/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/cells/control_templated_samsum/sglang_radix_attention/result.json
control_templated_samsum,samsum,templated,control,sglang_radix_attention_shadowkv_plus,sglang,True,256,12.48403111458174,15.013267286121845,15.013267286121845,10.08750307087755,0.9601166901151403,155,2026967040,1038671872,988295168,0.48757337859820354,1154105344,0.569375486243723,255,1,balanced,2.0,0,1,0,1,36226,28672,8,1,0.35,1,1,256,"{""exact_prefix_net_positive"": 255, ""no_reuse_signal"": 1}",1.0,"{""bypass"": 1, ""exact"": 255}",0,,0.0,0,0.0,0,True,141.5078125,256,0,12.056055362336338,16.966668260283768,3.1959119653329253,,0,0.0,,0.0,11.916443424524914,11.487968498840928,14.35904169920832,16.17966708727181,3.050609516678378,83.91765599641305,28.0,12.48403111458174,25.37793527310714,12.056055362336338,14.35904169920832,21.933514355914856,16.966668260283768,/workspace/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/per_request/control_templated_samsum/sglang_radix_attention_shadowkv_plus.jsonl,0,71159,0,0,0,0,0.0,0,0,0.0,"[""/usr/bin/python3"", ""-m"", ""sglang.launch_server"", ""--model-path"", ""Qwen/Qwen2.5-1.5B-Instruct"", ""--host"", ""127.0.0.1"", ""--port"", ""30000"", ""--enable-cache-report"", ""--enable-metrics"", ""--attention-backend"", ""triton"", ""--context-length"", ""4096"", ""--chunked-prefill-size"", ""-1"", ""--mem-fraction-static"", ""0.8"", ""--dtype"", ""float16"", ""--sampling-backend"", ""pytorch"", ""--disable-cuda-graph"", ""--disable-piecewise-cuda-graph""]","{""FLASHINFER_DISABLE_VERSION_CHECK"": ""1"", ""HF_HOME"": ""/cache/huggingface"", ""HUGGINGFACE_HUB_CACHE"": ""/cache/huggingface/hub"", ""PYTHONHASHSEED"": ""0"", ""TRANSFORMERS_CACHE"": ""/cache/huggingface"", ""USE_HUB_KERNELS"": ""NO""}",/workspace/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/server_logs/control_templated_samsum/sglang_radix_attention_shadowkv_plus/stderr.log,/workspace/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/server_logs/control_templated_samsum/sglang_radix_attention_shadowkv_plus/stdout.log,80.10233159639988,16.633563674986362,141.39059162698686,"{""after"": {""available"": true, ""error"": null, ""values"": {""extra_key_controls_total"": 1, ""radix_skip_lookup_total"": 1, ""skip_lookup_requested_total"": 1}}, ""available"": true, ""before"": {""available"": true, ""error"": null, ""values"": {}}, ""delta"": {""extra_key_controls_total"": 1.0, ""radix_skip_lookup_total"": 1.0, ""skip_lookup_requested_total"": 1.0}}",SGLang native skip_lookup bypass rows are counted as zero cache-query/waste bytes because no cache lookup/transfer was attempted.,0.0,0.0,0,0,0.0,0,0.0,256,0,0.0,0,0,10.08750307087755,36226,34469,70695,71415,0.0,0.0,0.0,0.0,0,/home/jade_hand/research/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/cells/control_templated_samsum/sglang_radix_attention_shadowkv_plus/result.json
control_templated_samsum,samsum,templated,control,vllm_apc,vllm,True,256,15.15286228095647,17.048294539563358,17.048294539563358,9.64814089046247,1.0421055611101189,88,2040270848,946864128,1093406720,0.5359125339029497,666824704,0.3268314619373516,0,0,,,,0,0,0,33024,28672,,0,,0,0,0,{},,{},0,,0.0,0,0.0,0,True,129.0,256,0,14.96535213664174,18.052027956582606,3.879132743924856,,0,0.0,,0.0,8.70749708792573,8.554309606552124,10.36041125189513,11.29258880391717,2.229119254508987,114.84356410370233,28.0,15.15286228095647,26.533609210979193,14.96535213664174,10.36041125189513,22.259140806272796,18.052027956582606,/workspace/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/per_request/control_templated_samsum/vllm_apc.jsonl,0,71159,0,0,0,0,0.0,0,0,0.0,"[""vllm"", ""serve"", ""Qwen/Qwen2.5-1.5B-Instruct"", ""--host"", ""127.0.0.1"", ""--port"", ""8000"", ""--enable-prefix-caching"", ""--dtype"", ""float16"", ""--max-model-len"", ""4096"", ""--gpu-memory-utilization"", ""0.86""]","{""FLASHINFER_DISABLE_VERSION_CHECK"": ""1"", ""HF_HOME"": ""/cache/huggingface"", ""HUGGINGFACE_HUB_CACHE"": ""/cache/huggingface/hub"", ""PYTHONHASHSEED"": ""0"", ""TRANSFORMERS_CACHE"": ""/cache/huggingface"", ""USE_HUB_KERNELS"": ""NO"", ""VLLM_USE_V1"": ""0""}",/workspace/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/server_logs/control_templated_samsum/vllm_apc/stderr.log,/workspace/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/server_logs/control_templated_samsum/vllm_apc/stdout.log,65.99413242584282,0.0,0.0,,SGLang native skip_lookup bypass rows are counted as zero cache-query/waste bytes because no cache lookup/transfer was attempted.,0.0,0.0,0,0,0.0,0,0.0,256,0,0.0,0,0,9.64814089046247,33024,38135,71159,71415,0.0,0.0,0.0,0.0,0,/home/jade_hand/research/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/cells/control_templated_samsum/vllm_apc/result.json
control_templated_samsum,samsum,templated,control,vllm_apc_shadowkv_plus,vllm,True,256,15.634007660082716,18.61119718523696,18.61119718523696,9.591481409455906,1.0131175210047891,122,2040270848,946864128,1093406720,0.5359125339029497,967766016,0.4743321294565691,255,1,balanced,2.0,0,0,0,0,33024,28672,8,1,0.35,0,0,256,"{""exact_prefix_net_positive"": 255, ""no_reuse_signal"": 1}",1.0,"{""bypass"": 1, ""exact"": 255}",1,,0.0,0,0.0,0,True,129.0,256,0,15.311957569792867,19.767596537712958,4.002305960981175,,0,0.0,,0.0,8.705131604983762,8.491622400470078,10.731924383435398,11.876581457909195,2.228513690875843,114.87477104050804,28.0,15.634007660082716,26.690350434044376,15.311957569792867,10.731924383435398,23.874247779604218,19.767596537712958,/workspace/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/per_request/control_templated_samsum/vllm_apc_shadowkv_plus.jsonl,0,71159,0,0,0,0,0.0,0,0,0.0,"[""vllm"", ""serve"", ""Qwen/Qwen2.5-1.5B-Instruct"", ""--host"", ""127.0.0.1"", ""--port"", ""8000"", ""--enable-prefix-caching"", ""--dtype"", ""float16"", ""--max-model-len"", ""4096"", ""--gpu-memory-utilization"", ""0.86""]","{""FLASHINFER_DISABLE_VERSION_CHECK"": ""1"", ""HF_HOME"": ""/cache/huggingface"", ""HUGGINGFACE_HUB_CACHE"": ""/cache/huggingface/hub"", ""PYTHONHASHSEED"": ""0"", ""TRANSFORMERS_CACHE"": ""/cache/huggingface"", ""USE_HUB_KERNELS"": ""NO"", ""VLLM_USE_V1"": ""0""}",/workspace/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/server_logs/control_templated_samsum/vllm_apc_shadowkv_plus/stderr.log,/workspace/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/server_logs/control_templated_samsum/vllm_apc_shadowkv_plus/stdout.log,63.9631258818706,15.69615793414414,141.90945960581303,,SGLang native skip_lookup bypass rows are counted as zero cache-query/waste bytes because no cache lookup/transfer was attempted.,0.0,0.0,0,0,0.0,0,0.0,256,0,0.0,0,0,9.591481409455906,33024,38135,71159,71415,0.0,0.0,0.0,0.0,0,/home/jade_hand/research/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/cells/control_templated_samsum/vllm_apc_shadowkv_plus/result.json
control_templated_samsum,samsum,templated,control,vllm_no_cache_reference,vllm,False,256,15.745456077638664,18.35630740970373,18.35630740970373,9.960971547345167,,0,2040270848,0,2040270848,1.0,0,0.0,0,0,,,,0,0,0,0,28672,,0,,0,0,0,{},,{},0,,0.0,0,0.0,0,True,0.0,256,0,15.571033116430044,19.63986716000363,4.030836755875498,,0,0.0,,0.0,9.308379964750202,8.992566377855837,11.067948245909065,12.252773996442553,2.3829452709760517,107.43007953982203,28.0,15.745456077638664,25.700304311001673,15.571033116430044,11.067948245909065,23.169148565502965,19.63986716000363,/workspace/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/per_request/control_templated_samsum/vllm_no_cache_reference.jsonl,0,71159,0,0,0,0,0.0,0,0,0.0,"[""vllm"", ""serve"", ""Qwen/Qwen2.5-1.5B-Instruct"", ""--host"", ""127.0.0.1"", ""--port"", ""8000"", ""--no-enable-prefix-caching"", ""--dtype"", ""float16"", ""--max-model-len"", ""4096"", ""--gpu-memory-utilization"", ""0.86""]","{""FLASHINFER_DISABLE_VERSION_CHECK"": ""1"", ""HF_HOME"": ""/cache/huggingface"", ""HUGGINGFACE_HUB_CACHE"": ""/cache/huggingface/hub"", ""PYTHONHASHSEED"": ""0"", ""TRANSFORMERS_CACHE"": ""/cache/huggingface"", ""USE_HUB_KERNELS"": ""NO"", ""VLLM_USE_V1"": ""0""}",/workspace/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/server_logs/control_templated_samsum/vllm_no_cache_reference/stderr.log,/workspace/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/server_logs/control_templated_samsum/vllm_no_cache_reference/stdout.log,63.51038642952852,0.0,0.0,,SGLang native skip_lookup bypass rows are counted as zero cache-query/waste bytes because no cache lookup/transfer was attempted.,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,9.960971547345167,0,71159,71159,71415,0.0,0.0,0.0,0.0,0,/home/jade_hand/research/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/cells/control_templated_samsum/vllm_no_cache_reference/result.json
pathological_semantic_ag_news,ag_news,semantic,pathological_semantic,sglang_no_cache_reference,sglang,False,256,11.144734227855224,13.412274944130331,13.412274944130331,6.734951263098917,,0,957788160,0,957788160,1.0,0,0.0,0,0,,,,0,0,0,0,28672,,0,,0,0,0,{},,{},0,,0.0,0,0.0,0,True,0.0,256,0,10.781960561871529,14.707750396337357,2.8530519623309374,,0,0.0,,0.0,11.136560493469005,10.770494118332863,13.400545518379658,14.695429184939709,2.8509594863280654,89.79433107613848,28.0,11.144734227855224,38.010668525937945,10.781960561871529,13.400545518379658,15.125560536980638,14.707750396337357,/workspace/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/per_request/pathological_semantic_ag_news/sglang_no_cache_reference.jsonl,0,33405,0,0,0,0,0.0,0,0,0.0,"[""/usr/bin/python3"", ""-m"", ""sglang.launch_server"", ""--model-path"", ""Qwen/Qwen2.5-1.5B-Instruct"", ""--host"", ""127.0.0.1"", ""--port"", ""30000"", ""--disable-radix-cache"", ""--enable-cache-report"", ""--enable-metrics"", ""--attention-backend"", ""triton"", ""--context-length"", ""4096"", ""--chunked-prefill-size"", ""-1"", ""--mem-fraction-static"", ""0.8"", ""--dtype"", ""float16"", ""--sampling-backend"", ""pytorch"", ""--disable-cuda-graph"", ""--disable-piecewise-cuda-graph""]","{""FLASHINFER_DISABLE_VERSION_CHECK"": ""1"", ""HF_HOME"": ""/cache/huggingface"", ""HUGGINGFACE_HUB_CACHE"": ""/cache/huggingface/hub"", ""PYTHONHASHSEED"": ""0"", ""TRANSFORMERS_CACHE"": ""/cache/huggingface"", ""USE_HUB_KERNELS"": ""NO""}",/workspace/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/server_logs/pathological_semantic_ag_news/sglang_no_cache_reference/stderr.log,/workspace/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/server_logs/pathological_semantic_ag_news/sglang_no_cache_reference/stdout.log,89.72847441265968,0.0,0.0,"{""after"": {""available"": true, ""error"": null, ""values"": {}}, ""available"": true, ""before"": {""available"": true, ""error"": null, ""values"": {}}, ""delta"": {}}",SGLang native skip_lookup bypass rows are counted as zero cache-query/waste bytes because no cache lookup/transfer was attempted.,0.0,0.0,0,0,0.0,0,0.0,0,0,0.0,0,0,6.734951263098917,0,33405,33405,33661,0.0,0.0,0.0,0.0,0,/home/jade_hand/research/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/cells/pathological_semantic_ag_news/sglang_no_cache_reference/result.json
pathological_semantic_ag_news,ag_news,semantic,pathological_semantic,sglang_radix_attention,sglang,True,256,10.895051304032677,12.932323035784066,12.932323035784066,10.087960995442966,1.0288275748418425,106,957788160,510218240,447569920,0.4672953150725939,395100160,0.41251309684179016,0,0,,,,0,0,0,17795,28672,,0,,0,0,0,{},,{},0,,0.0,0,0.0,0,True,69.51171875,256,0,10.599103989079595,14.502349810209116,2.7891331338323653,,0,0.0,,0.0,10.887479917073506,10.592787526547909,12.925667979288846,14.489353576209387,2.7871948587708175,91.84861948005269,28.0,10.895051304032677,25.37678328808397,10.599103989079595,12.925667979288846,16.449287543073325,14.502349810209116,/workspace/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/per_request/pathological_semantic_ag_news/sglang_radix_attention.jsonl,0,33405,0,0,0,0,0.0,0,0,0.0,"[""/usr/bin/python3"", ""-m"", ""sglang.launch_server"", ""--model-path"", ""Qwen/Qwen2.5-1.5B-Instruct"", ""--host"", ""127.0.0.1"", ""--port"", ""30000"", ""--enable-cache-report"", ""--enable-metrics"", ""--attention-backend"", ""triton"", ""--context-length"", ""4096"", ""--chunked-prefill-size"", ""-1"", ""--mem-fraction-static"", ""0.8"", ""--dtype"", ""float16"", ""--sampling-backend"", ""pytorch"", ""--disable-cuda-graph"", ""--disable-piecewise-cuda-graph""]","{""FLASHINFER_DISABLE_VERSION_CHECK"": ""1"", ""HF_HOME"": ""/cache/huggingface"", ""HUGGINGFACE_HUB_CACHE"": ""/cache/huggingface/hub"", ""PYTHONHASHSEED"": ""0"", ""TRANSFORMERS_CACHE"": ""/cache/huggingface"", ""USE_HUB_KERNELS"": ""NO""}",/workspace/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/server_logs/pathological_semantic_ag_news/sglang_radix_attention/stderr.log,/workspace/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/server_logs/pathological_semantic_ag_news/sglang_radix_attention/stdout.log,91.78479036898722,0.0,0.0,"{""after"": {""available"": true, ""error"": null, ""values"": {}}, ""available"": true, ""before"": {""available"": true, ""error"": null, ""values"": {}}, ""delta"": {}}",SGLang native skip_lookup bypass rows are counted as zero cache-query/waste bytes because no cache lookup/transfer was attempted.,0.0,0.0,0,0,0.0,0,0.0,256,0,0.0,0,0,10.087960995442966,17795,15610,33405,33661,0.0,0.0,0.0,0.0,0,/home/jade_hand/research/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/cells/pathological_semantic_ag_news/sglang_radix_attention/result.json
pathological_semantic_ag_news,ag_news,semantic,pathological_semantic,sglang_radix_attention_shadowkv_plus,sglang,True,256,20.23262263628567,23.64089322509244,23.64089322509244,10.038480673887953,0.5592119121408448,255,6766592,4042752,2723840,0.4025423728813559,3497984,0.5169491525423728,2,254,balanced,2.0,0,254,250,254,141,28672,8,4,0.35,4,254,256,"{""exact_prefix_net_negative"": 250, ""exact_prefix_net_positive"": 2, ""no_reuse_signal"": 4}",1.0,"{""bypass"": 254, ""exact"": 2}",0,,0.0,0,0.0,0,True,0.55078125,256,0,19.704739563167095,24.868965637870122,5.179551394889131,,0,0.0,,0.0,19.81002723914571,19.26417020149529,23.188371560536325,24.365910107735537,5.071366973221302,50.47948636960704,28.0,20.23262263628567,25.501867096871138,19.704739563167095,23.188371560536325,54.52640194445973,24.868965637870122,/workspace/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/per_request/pathological_semantic_ag_news/sglang_radix_attention_shadowkv_plus.jsonl,0,33405,0,0,0,0,0.0,0,0,0.0,"[""/usr/bin/python3"", ""-m"", ""sglang.launch_server"", ""--model-path"", ""Qwen/Qwen2.5-1.5B-Instruct"", ""--host"", ""127.0.0.1"", ""--port"", ""30000"", ""--enable-cache-report"", ""--enable-metrics"", ""--attention-backend"", ""triton"", ""--context-length"", ""4096"", ""--chunked-prefill-size"", ""-1"", ""--mem-fraction-static"", ""0.8"", ""--dtype"", ""float16"", ""--sampling-backend"", ""pytorch"", ""--disable-cuda-graph"", ""--disable-piecewise-cuda-graph""]","{""FLASHINFER_DISABLE_VERSION_CHECK"": ""1"", ""HF_HOME"": ""/cache/huggingface"", ""HUGGINGFACE_HUB_CACHE"": ""/cache/huggingface/hub"", ""PYTHONHASHSEED"": ""0"", ""TRANSFORMERS_CACHE"": ""/cache/huggingface"", ""USE_HUB_KERNELS"": ""NO""}",/workspace/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/server_logs/pathological_semantic_ag_news/sglang_radix_attention_shadowkv_plus/stderr.log,/workspace/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/server_logs/pathological_semantic_ag_news/sglang_radix_attention_shadowkv_plus/stdout.log,49.425129800354014,2.1439080592244864,101.66114289313555,"{""after"": {""available"": true, ""error"": null, ""values"": {""extra_key_controls_total"": 254, ""radix_skip_lookup_total"": 254, ""radix_skip_write_finished_total"": 250, ""skip_lookup_requested_total"": 254, ""skip_write_requested_total"": 250}}, ""available"": true, ""before"": {""available"": true, ""error"": null, ""values"": {}}, ""delta"": {""extra_key_controls_total"": 254.0, ""radix_skip_lookup_total"": 254.0, ""radix_skip_write_finished_total"": 250.0, ""skip_lookup_requested_total"": 254.0, ""skip_write_requested_total"": 250.0}}",SGLang native skip_lookup bypass rows are counted as zero cache-query/waste bytes because no cache lookup/transfer was attempted.,0.0,0.0,0,0,0.0,0,0.0,256,0,0.0,0,0,10.038480673887953,141,95,236,33661,0.0,0.0,0.0,0.0,0,/home/jade_hand/research/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/cells/pathological_semantic_ag_news/sglang_radix_attention_shadowkv_plus/result.json
pathological_semantic_ag_news,ag_news,semantic,pathological_semantic,vllm_apc,vllm,True,256,14.64728643077251,17.022006679326296,17.022006679326296,9.696286657896755,1.0037285584814002,145,957788160,464257024,493531136,0.5152821433917079,535392256,0.5589881754228408,0,0,,,,0,0,0,16192,28672,,0,,0,0,0,{},,{},0,,0.0,0,0.0,0,True,63.25,256,0,14.358854037709534,18.489944003522385,3.7497053262777627,,0,0.0,,0.0,8.128829981615127,7.959365379065275,9.557677374687046,10.374456422869116,2.0809804752934724,123.01893412233834,28.0,14.64728643077251,26.40185970487073,14.358854037709534,9.557677374687046,20.423872873652748,18.489944003522385,/workspace/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/per_request/pathological_semantic_ag_news/vllm_apc.jsonl,0,33405,0,0,0,0,0.0,0,0,0.0,"[""vllm"", ""serve"", ""Qwen/Qwen2.5-1.5B-Instruct"", ""--host"", ""127.0.0.1"", ""--port"", ""8000"", ""--enable-prefix-caching"", ""--dtype"", ""float16"", ""--max-model-len"", ""4096"", ""--gpu-memory-utilization"", ""0.86""]","{""FLASHINFER_DISABLE_VERSION_CHECK"": ""1"", ""HF_HOME"": ""/cache/huggingface"", ""HUGGINGFACE_HUB_CACHE"": ""/cache/huggingface/hub"", ""PYTHONHASHSEED"": ""0"", ""TRANSFORMERS_CACHE"": ""/cache/huggingface"", ""USE_HUB_KERNELS"": ""NO"", ""VLLM_USE_V1"": ""0""}",/workspace/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/server_logs/pathological_semantic_ag_news/vllm_apc/stderr.log,/workspace/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/server_logs/pathological_semantic_ag_news/vllm_apc/stdout.log,68.27203145963598,0.0,0.0,,SGLang native skip_lookup bypass rows are counted as zero cache-query/waste bytes because no cache lookup/transfer was attempted.,0.0,0.0,0,0,0.0,0,0.0,256,0,0.0,0,0,9.696286657896755,16192,17213,33405,33661,0.0,0.0,0.0,0.0,0,/home/jade_hand/research/shadowkv/results_reviewer_gap_qwen15b_waste_balanced_util2_2026-07-04/cells/pathological_semantic_ag_news/vllm_apc/result.json
