[2026-06-17 05:12:41] INFO:     127.0.0.1:42896 - "GET /v1/models HTTP/1.1" 200 OK
[2026-06-17 05:12:42] INFO:     127.0.0.1:42914 - "GET /model_info HTTP/1.1" 200 OK
[2026-06-17 05:12:54] INFO:     127.0.0.1:42908 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:12:58] INFO:     127.0.0.1:37148 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:12:58] INFO:     127.0.0.1:53626 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:12:58] INFO:     127.0.0.1:53636 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:12:58] INFO:     127.0.0.1:42924 - "POST /generate HTTP/1.1" 200 OK
[2026-06-17 05:12:58] INFO:     127.0.0.1:53646 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:12:58] INFO:     127.0.0.1:53656 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:12:58] INFO:     127.0.0.1:53670 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:12:58] INFO:     127.0.0.1:53678 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:12:58] INFO:     127.0.0.1:53694 - "POST /flush_cache?timeout=30 HTTP/1.1" 200 OK
[2026-06-17 05:13:03] INFO:     127.0.0.1:53700 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:13:03] INFO:     127.0.0.1:53702 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:13:03] INFO:     127.0.0.1:53716 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:13:03] INFO:     127.0.0.1:53718 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:13:03] INFO:     127.0.0.1:53728 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:13:03] INFO:     127.0.0.1:53738 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:13:03] INFO:     127.0.0.1:53750 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:13:03] INFO:     127.0.0.1:53762 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:13:03] INFO:     127.0.0.1:53764 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:13:03] INFO:     127.0.0.1:53776 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:13:03] INFO:     127.0.0.1:53780 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:13:03] INFO:     127.0.0.1:53786 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:13:03] INFO:     127.0.0.1:53792 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:13:03] INFO:     127.0.0.1:53800 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:13:03] INFO:     127.0.0.1:53812 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:13:03] INFO:     127.0.0.1:53816 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:13:03] INFO:     127.0.0.1:53822 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:13:03] INFO:     127.0.0.1:53826 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:13:03] INFO:     127.0.0.1:53840 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:13:03] INFO:     127.0.0.1:53854 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:13:03] INFO:     127.0.0.1:53870 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:13:03] INFO:     127.0.0.1:53874 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:13:03] INFO:     127.0.0.1:53890 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:13:03] INFO:     127.0.0.1:53892 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:13:03] INFO:     127.0.0.1:53898 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:13:04] INFO:     127.0.0.1:53910 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:13:04] INFO:     127.0.0.1:53918 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:13:04] INFO:     127.0.0.1:53926 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 05:13:04] INFO:     127.0.0.1:53928 - "POST /v1/chat/completions HTTP/1.1" 200 OK
