[2026-06-17 04:48:03] INFO:     127.0.0.1:44204 - "GET /v1/models HTTP/1.1" 200 OK
[2026-06-17 04:48:04] INFO:     127.0.0.1:44226 - "GET /model_info HTTP/1.1" 200 OK
[2026-06-17 04:48:16] INFO:     127.0.0.1:44218 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:48:19] INFO:     127.0.0.1:41058 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:48:19] INFO:     127.0.0.1:48884 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:48:19] INFO:     127.0.0.1:48896 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:48:19] INFO:     127.0.0.1:44240 - "POST /generate HTTP/1.1" 200 OK
[2026-06-17 04:48:19] INFO:     127.0.0.1:48900 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:48:20] INFO:     127.0.0.1:48906 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:48:20] INFO:     127.0.0.1:48910 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:48:20] INFO:     127.0.0.1:48920 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:48:20] INFO:     127.0.0.1:48930 - "POST /flush_cache?timeout=30 HTTP/1.1" 200 OK
[2026-06-17 04:48:25] INFO:     127.0.0.1:48942 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:48:25] INFO:     127.0.0.1:48948 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:48:25] INFO:     127.0.0.1:48962 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:48:25] INFO:     127.0.0.1:48974 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:48:25] INFO:     127.0.0.1:48984 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:48:25] INFO:     127.0.0.1:48996 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:48:25] INFO:     127.0.0.1:49010 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:48:25] INFO:     127.0.0.1:49024 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:48:25] INFO:     127.0.0.1:49036 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:48:25] INFO:     127.0.0.1:49040 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:48:25] INFO:     127.0.0.1:49046 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:48:25] INFO:     127.0.0.1:49056 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:48:25] INFO:     127.0.0.1:49062 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:48:25] INFO:     127.0.0.1:49070 - "POST /v1/chat/completions HTTP/1.1" 200 OK
[2026-06-17 04:48:25] INFO:     127.0.0.1:49076 - "POST /v1/chat/completions HTTP/1.1" 200 OK
